date,time,entidad,compra,venta
2026-09-17,2026-09-17T16:26:26Z,Asociación Romana,57.949999999999996,
2026-09-17,2026-09-17T16:26:26Z,Cambio Extranjero,58.9,59.3
2026-09-17,2026-09-17T16:26:26Z,Gamelin,58.849999999999994,59.3
2026-09-17,2026-09-17T16:26:26Z,RM,58.849999999999994,59.3
2026-09-17,2026-09-17T16:26:26Z,Taveras,58.6,59.349999999999994
2026-09-17,2026-09-17T16:26:26Z,Panora Exchange,58.8,59.4
2026-09-17,2026-09-17T16:26:26Z,Moneycorps,58.8,59.5
2026-09-17,2026-09-17T16:26:26Z,SCT,58.8,59.5
2026-09-17,2026-09-17T16:26:26Z,Bonanza Banco,58.1,59.8
2026-09-17,2026-09-17T16:26:26Z,Motor Crédito,57.9,59.8
2026-09-17,2026-09-17T16:26:26Z,Banco BHD,56,59.9
2026-09-17,2026-09-17T16:26:26Z,Banreservas,56.4,59.9
2026-09-17,2026-09-17T16:26:26Z,Asociación La Nacional de Ahorros y Préstamos,57,59.9
2026-09-17,2026-09-17T16:26:26Z,Banco Lafise,56.6,59.9
2026-09-17,2026-09-17T16:26:26Z,Asociación Cibao de Ahorros y Préstamos,57.9,59.9
2026-09-17,2026-09-17T16:26:26Z,Banesco,56.5,59.9
2026-09-17,2026-09-17T16:26:26Z,Asociación Peravia de Ahorros y Préstamos,56.2,59.9
