date,time,entidad,compra,venta
2026-03-11,2026-03-11T16:55:29Z,Asociación Romana,60.3,
2026-03-11,2026-03-11T16:55:29Z,Asociación Peravia de Ahorros y Préstamos,59,61.5
2026-03-11,2026-03-11T16:55:29Z,Taveras,60.25,61.6
2026-03-11,2026-03-11T16:55:29Z,Motor Crédito,60.449999999999996,62.1
2026-03-11,2026-03-11T16:55:29Z,Capla,61.7,62.3
2026-03-11,2026-03-11T16:55:29Z,Asociación Duarte,60.3,62.3
2026-03-11,2026-03-11T16:55:29Z,Banco Caribe,60.3,62.4
2026-03-11,2026-03-11T16:55:29Z,Banreservas,60.449999999999996,62.449999999999996
2026-03-11,2026-03-11T16:55:29Z,Abonap,60.03,62.49
2026-03-11,2026-03-11T16:55:29Z,Moneycorps,61.5,62.5
2026-03-11,2026-03-11T16:55:29Z,Cambio Extranjero,61.8,62.5
2026-03-11,2026-03-11T16:55:29Z,SCT,61.2,62.5
2026-03-11,2026-03-11T16:55:29Z,Banco BHD,59.8,62.5
2026-03-11,2026-03-11T16:55:29Z,Bonanza Banco,60.7,62.5
2026-03-11,2026-03-11T16:55:29Z,Panora Exchange,61.849999999999994,62.7
2026-03-11,2026-03-11T16:55:29Z,Banesco,60.15,62.7
2026-03-11,2026-03-11T16:55:29Z,Gamelin,61.5,62.75
2026-03-11,2026-03-11T16:55:29Z,Asociación Cibao de Ahorros y Préstamos,60.75,62.75
2026-03-11,2026-03-11T16:55:29Z,Banco Lafise,60.25,62.75
2026-03-11,2026-03-11T16:55:29Z,Banco Unión,60.25,62.75
2026-03-11,2026-03-11T16:55:29Z,Asociación Popular de Ahorros y Préstamos,60,62.75
2026-03-11,2026-03-11T16:55:29Z,Asociación La Nacional de Ahorros y Préstamos,60.8,62.8
2026-03-11,2026-03-11T16:55:29Z,RM,61.8,63
