date,time,entidad,compra,venta
2026-04-22,2026-04-22T17:03:50Z,Asociación Romana,58.6,
2026-04-22,2026-04-22T17:03:50Z,Cambio Extranjero,59.5,60.15
2026-04-22,2026-04-22T17:03:50Z,Moneycorps,59.5,60.2
2026-04-22,2026-04-22T17:03:50Z,Panora Exchange,59.6,60.25
2026-04-22,2026-04-22T17:03:50Z,RM,59.5,60.3
2026-04-22,2026-04-22T17:03:50Z,Taveras,59.5,60.3
2026-04-22,2026-04-22T17:03:50Z,SCT,59.5,60.4
2026-04-22,2026-04-22T17:03:50Z,Gamelin,59.5,60.5
2026-04-22,2026-04-22T17:03:50Z,Bonanza Banco,59.2,61.2
2026-04-22,2026-04-22T17:03:50Z,Asociación Cibao de Ahorros y Préstamos,58.5,61.25
2026-04-22,2026-04-22T17:03:50Z,Motor Crédito,59.2,61.25
2026-04-22,2026-04-22T17:03:50Z,Banco Unión,58.5,61.5
2026-04-22,2026-04-22T17:03:50Z,Banreservas,58.5,61.5
2026-04-22,2026-04-22T17:03:50Z,Banco Caribe,58.5,61.5
2026-04-22,2026-04-22T17:03:50Z,Abonap,58.41,61.690000000000005
2026-04-22,2026-04-22T17:03:50Z,Banco BHD,58,61.7
2026-04-22,2026-04-22T17:03:50Z,Asociación La Nacional de Ahorros y Préstamos,58.3,61.8
2026-04-22,2026-04-22T17:03:50Z,Banco Lafise,58.4,61.9
2026-04-22,2026-04-22T17:03:50Z,Asociación Peravia de Ahorros y Préstamos,58.4,61.9
2026-04-22,2026-04-22T17:03:50Z,Banesco,58.3,61.9
2026-04-22,2026-04-22T17:03:50Z,Asociación Popular de Ahorros y Préstamos,58.5,61.9
