date,time,entidad,compra,venta
2026-03-05,2026-03-05T20:53:32Z,Capla,60.2,
2026-03-05,2026-03-05T20:53:32Z,Asociación Romana,58.8,
2026-03-05,2026-03-05T20:53:32Z,RM,59.5,60.6
2026-03-05,2026-03-05T20:53:32Z,Asociación Peravia de Ahorros y Préstamos,58.5,61
2026-03-05,2026-03-05T20:53:32Z,Bonanza Banco,59.4,61
2026-03-05,2026-03-05T20:53:32Z,Banco Unión,58.75,61
2026-03-05,2026-03-05T20:53:32Z,Asociación Duarte,58.9,61
2026-03-05,2026-03-05T20:53:32Z,Motor Crédito,59.8,61.2
2026-03-05,2026-03-05T20:53:32Z,Banreservas,59.25,61.25
2026-03-05,2026-03-05T20:53:32Z,Abonap,58.879999999999995,61.309999999999995
2026-03-05,2026-03-05T20:53:32Z,Banco Caribe,59.25,61.4
2026-03-05,2026-03-05T20:53:32Z,Moneycorps,60.220000000000006,61.449999999999996
2026-03-05,2026-03-05T20:53:32Z,Asociación La Nacional de Ahorros y Préstamos,59.5,61.5
2026-03-05,2026-03-05T20:53:32Z,Taveras,60.25,61.5
2026-03-05,2026-03-05T20:53:32Z,Cambio Extranjero,60.2,61.5
2026-03-05,2026-03-05T20:53:32Z,Panora Exchange,60.3,61.5
2026-03-05,2026-03-05T20:53:32Z,Gamelin,60.2,61.5
2026-03-05,2026-03-05T20:53:32Z,SCT,60,61.5
2026-03-05,2026-03-05T20:53:32Z,Asociación Cibao de Ahorros y Préstamos,59.5,61.5
2026-03-05,2026-03-05T20:53:32Z,Banco BHD,58.8,61.5
2026-03-05,2026-03-05T20:53:32Z,Banco Lafise,58.9,61.5
2026-03-05,2026-03-05T20:53:32Z,Asociación Popular de Ahorros y Préstamos,58.349999999999994,61.5
2026-03-05,2026-03-05T20:53:32Z,Banesco,59,61.8
