date,time,entidad,compra,venta
2026-06-15,2026-06-15T21:44:45Z,Cambio Extranjero,58.3,
2026-06-15,2026-06-15T21:44:45Z,Asociación Romana,57.65,
2026-06-15,2026-06-15T21:44:45Z,Taveras,58.2,59
2026-06-15,2026-06-15T21:44:45Z,Moneycorps,58.5,59.3
2026-06-15,2026-06-15T21:44:45Z,Panora Exchange,58.6,59.3
2026-06-15,2026-06-15T21:44:45Z,RM,58.8,59.3
2026-06-15,2026-06-15T21:44:45Z,Gamelin,58.5,59.4
2026-06-15,2026-06-15T21:44:45Z,SCT,58.6,59.4
2026-06-15,2026-06-15T21:44:45Z,Banreservas,56.9,59.9
2026-06-15,2026-06-15T21:44:45Z,Motor Crédito,58.25,59.9
2026-06-15,2026-06-15T21:44:45Z,Asociación Cibao de Ahorros y Préstamos,57,60
2026-06-15,2026-06-15T21:44:45Z,Banco BHD,56.6,60
2026-06-15,2026-06-15T21:44:45Z,Banco Lafise,56.5,60
2026-06-15,2026-06-15T21:44:45Z,Bonanza Banco,58,60
2026-06-15,2026-06-15T21:44:45Z,Banco Unión,58,60
2026-06-15,2026-06-15T21:44:45Z,Asociación La Nacional de Ahorros y Préstamos,57,60
2026-06-15,2026-06-15T21:44:45Z,Banesco,57,60
2026-06-15,2026-06-15T21:44:45Z,Banco Caribe,58,60
2026-06-15,2026-06-15T21:44:45Z,Asociación Popular de Ahorros y Préstamos,57,60
2026-06-15,2026-06-15T21:44:45Z,Abonap,56.89,60.11
2026-06-15,2026-06-15T21:44:45Z,Asociación Peravia de Ahorros y Préstamos,56.849999999999994,60.5
