date,time,entidad,compra,venta
2026-06-05,2026-06-05T14:54:21Z,Cambio Extranjero,58.2,
2026-06-05,2026-06-05T14:54:21Z,Asociación Romana,57.15,
2026-06-05,2026-06-05T14:54:21Z,Moneycorps,58,58.7
2026-06-05,2026-06-05T14:54:21Z,Taveras,58,58.7
2026-06-05,2026-06-05T14:54:21Z,Panora Exchange,58.15,59
2026-06-05,2026-06-05T14:54:21Z,RM,58.2,59
2026-06-05,2026-06-05T14:54:21Z,SCT,58,59
2026-06-05,2026-06-05T14:54:21Z,Gamelin,58.1,59
2026-06-05,2026-06-05T14:54:21Z,Asociación Peravia de Ahorros y Préstamos,56.6,59.5
2026-06-05,2026-06-05T14:54:21Z,Banco Unión,57,59.75
2026-06-05,2026-06-05T14:54:21Z,Motor Crédito,57.849999999999994,59.75
2026-06-05,2026-06-05T14:54:21Z,Abonap,56.71,59.93
2026-06-05,2026-06-05T14:54:21Z,Asociación Cibao de Ahorros y Préstamos,57,60
2026-06-05,2026-06-05T14:54:21Z,Banco Lafise,56.5,60
2026-06-05,2026-06-05T14:54:21Z,Bonanza Banco,57.5,60
2026-06-05,2026-06-05T14:54:21Z,Banreservas,56.5,60
2026-06-05,2026-06-05T14:54:21Z,Asociación La Nacional de Ahorros y Préstamos,57,60
2026-06-05,2026-06-05T14:54:21Z,Banesco,57,60
2026-06-05,2026-06-05T14:54:21Z,Banco Caribe,57,60
2026-06-05,2026-06-05T14:54:21Z,Asociación Popular de Ahorros y Préstamos,57,60
2026-06-05,2026-06-05T14:54:21Z,Banco BHD,56.7,60.2
