date,time,entidad,compra,venta
2026-04-01,2026-04-01T13:26:31Z,Asociación Romana,59.5,
2026-04-01,2026-04-01T13:26:31Z,Cambio Extranjero,60.5,61.1
2026-04-01,2026-04-01T13:26:31Z,Taveras,60.5,61.1
2026-04-01,2026-04-01T13:26:31Z,Moneycorps,60,61.15
2026-04-01,2026-04-01T13:26:31Z,Gamelin,60,61.2
2026-04-01,2026-04-01T13:26:31Z,Motor Crédito,58.9,61.2
2026-04-01,2026-04-01T13:26:31Z,Banco Unión,58.5,61.25
2026-04-01,2026-04-01T13:26:31Z,SCT,60,61.4
2026-04-01,2026-04-01T13:26:31Z,RM,60.3,61.5
2026-04-01,2026-04-01T13:26:31Z,Panora Exchange,60.2,61.5
2026-04-01,2026-04-01T13:26:31Z,Asociación Peravia de Ahorros y Préstamos,58.1,61.5
2026-04-01,2026-04-01T13:26:31Z,Bonanza Banco,59.8,61.7
2026-04-01,2026-04-01T13:26:31Z,Banreservas,59.2,61.7
2026-04-01,2026-04-01T13:26:31Z,Banco Caribe,59.2,61.7
2026-04-01,2026-04-01T13:26:31Z,Abonap,58.49,61.760000000000005
2026-04-01,2026-04-01T13:26:31Z,Banco BHD,58.3,61.8
2026-04-01,2026-04-01T13:26:31Z,Banco Lafise,58.3,61.8
2026-04-01,2026-04-01T13:26:31Z,Asociación Cibao de Ahorros y Préstamos,58.8,61.8
2026-04-01,2026-04-01T13:26:31Z,Asociación La Nacional de Ahorros y Préstamos,58.3,61.8
2026-04-01,2026-04-01T13:26:31Z,Asociación Popular de Ahorros y Préstamos,57.75,61.8
2026-04-01,2026-04-01T13:26:31Z,Asociación Duarte,58.9,61.9
2026-04-01,2026-04-01T13:26:31Z,Banesco,58.3,62
