date,time,entidad,compra,venta
2026-07-08,2026-07-08T20:21:37Z,Asociación Romana,58,
2026-07-08,2026-07-08T20:21:37Z,Cambio Extranjero,58.5,
2026-07-08,2026-07-08T20:21:37Z,RM,58.5,59.1
2026-07-08,2026-07-08T20:21:37Z,Panora Exchange,58.349999999999994,59.25
2026-07-08,2026-07-08T20:21:37Z,Moneycorps,58.5,59.5
2026-07-08,2026-07-08T20:21:37Z,Gamelin,58.6,59.5
2026-07-08,2026-07-08T20:21:37Z,SCT,58.5,59.6
2026-07-08,2026-07-08T20:21:37Z,Taveras,58.6,59.6
2026-07-08,2026-07-08T20:21:37Z,Banco Unión,57.9,59.9
2026-07-08,2026-07-08T20:21:37Z,Motor Crédito,58.6,60.2
2026-07-08,2026-07-08T20:21:37Z,Bonanza Banco,58.5,60.5
2026-07-08,2026-07-08T20:21:37Z,Asociación Cibao de Ahorros y Préstamos,57.5,60.75
2026-07-08,2026-07-08T20:21:37Z,Banco Caribe,57.75,60.75
2026-07-08,2026-07-08T20:21:37Z,Banreservas,57.75,60.75
2026-07-08,2026-07-08T20:21:37Z,Abonap,57.53,60.760000000000005
2026-07-08,2026-07-08T20:21:37Z,Asociación La Nacional de Ahorros y Préstamos,57.8,60.8
2026-07-08,2026-07-08T20:21:37Z,Banco Lafise,57.5,60.8
2026-07-08,2026-07-08T20:21:37Z,Asociación Popular de Ahorros y Préstamos,58,60.8
2026-07-08,2026-07-08T20:21:37Z,Banesco,57.5,60.849999999999994
2026-07-08,2026-07-08T20:21:37Z,Banco BHD,57.05,60.9
2026-07-08,2026-07-08T20:21:37Z,Asociación Peravia de Ahorros y Préstamos,56.8,60.949999999999996
