date,time,entidad,compra,venta
2026-03-25,2026-03-25T13:15:02Z,Asociación Romana,58.8,
2026-03-25,2026-03-25T13:15:02Z,Cambio Extranjero,58.5,59.9
2026-03-25,2026-03-25T13:15:02Z,RM,58.5,60
2026-03-25,2026-03-25T13:15:02Z,Panora Exchange,58,60.5
2026-03-25,2026-03-25T13:15:02Z,Capla,57.9,60.8
2026-03-25,2026-03-25T13:15:02Z,Banreservas,58.3,60.8
2026-03-25,2026-03-25T13:15:02Z,SCT,59,61
2026-03-25,2026-03-25T13:15:02Z,Moneycorps,59.5,61
2026-03-25,2026-03-25T13:15:02Z,Asociación Cibao de Ahorros y Préstamos,57.5,61
2026-03-25,2026-03-25T13:15:02Z,Banco BHD,57.5,61
2026-03-25,2026-03-25T13:15:02Z,Banco Lafise,57.5,61
2026-03-25,2026-03-25T13:15:02Z,Banco Unión,57.5,61
2026-03-25,2026-03-25T13:15:02Z,Asociación La Nacional de Ahorros y Préstamos,57.5,61
2026-03-25,2026-03-25T13:15:02Z,Asociación Duarte,59,61
2026-03-25,2026-03-25T13:15:02Z,Banesco,57.7,61
2026-03-25,2026-03-25T13:15:02Z,Motor Crédito,58.6,61
2026-03-25,2026-03-25T13:15:02Z,Gamelin,59.5,61.2
2026-03-25,2026-03-25T13:15:02Z,Banco Caribe,58.75,61.25
2026-03-25,2026-03-25T13:15:02Z,Bonanza Banco,58,61.349999999999994
2026-03-25,2026-03-25T13:15:02Z,Asociación Peravia de Ahorros y Préstamos,58.5,61.4
2026-03-25,2026-03-25T13:15:02Z,Asociación Popular de Ahorros y Préstamos,57.5,61.5
2026-03-25,2026-03-25T13:15:02Z,Abonap,58.5,61.51
2026-03-25,2026-03-25T13:15:02Z,Taveras,60.1,61.9
