date,time,entidad,compra,venta
2026-08-10,2026-08-10T19:55:54Z,Cambio Extranjero,58.1,
2026-08-10,2026-08-10T19:55:54Z,Asociación Romana,57.5,
2026-08-10,2026-08-10T19:55:54Z,RM,58.25,58.6
2026-08-10,2026-08-10T19:55:54Z,SCT,58.1,58.6
2026-08-10,2026-08-10T19:55:54Z,Taveras,58,58.6
2026-08-10,2026-08-10T19:55:54Z,Moneycorps,58.1,58.65
2026-08-10,2026-08-10T19:55:54Z,Panora Exchange,58.05,58.65
2026-08-10,2026-08-10T19:55:54Z,Gamelin,58,58.8
2026-08-10,2026-08-10T19:55:54Z,Banco Unión,57.5,59.5
2026-08-10,2026-08-10T19:55:54Z,Asociación Cibao de Ahorros y Préstamos,57.5,59.5
2026-08-10,2026-08-10T19:55:54Z,Motor Crédito,57.8,59.5
2026-08-10,2026-08-10T19:55:54Z,Banco BHD,55.9,59.7
2026-08-10,2026-08-10T19:55:54Z,Banco Lafise,56.5,59.8
2026-08-10,2026-08-10T19:55:54Z,Asociación La Nacional de Ahorros y Préstamos,56.8,59.8
2026-08-10,2026-08-10T19:55:54Z,Bonanza Banco,57.8,59.8
2026-08-10,2026-08-10T19:55:54Z,Banreservas,56.4,59.9
2026-08-10,2026-08-10T19:55:54Z,Banesco,56.5,59.9
