date,time,entidad,compra,venta
2026-03-31,2026-03-31T19:56:06Z,Asociación Romana,59.5,
2026-03-31,2026-03-31T19:56:06Z,Cambio Extranjero,60.5,61.1
2026-03-31,2026-03-31T19:56:06Z,Taveras,60.5,61.1
2026-03-31,2026-03-31T19:56:06Z,Moneycorps,60,61.15
2026-03-31,2026-03-31T19:56:06Z,Gamelin,60,61.2
2026-03-31,2026-03-31T19:56:06Z,Motor Crédito,58.9,61.2
2026-03-31,2026-03-31T19:56:06Z,Banco Unión,58.5,61.25
2026-03-31,2026-03-31T19:56:06Z,SCT,60,61.4
2026-03-31,2026-03-31T19:56:06Z,RM,59.5,61.5
2026-03-31,2026-03-31T19:56:06Z,Panora Exchange,60.2,61.5
2026-03-31,2026-03-31T19:56:06Z,Asociación Peravia de Ahorros y Préstamos,58.1,61.5
2026-03-31,2026-03-31T19:56:06Z,Banco Caribe,58.9,61.5
2026-03-31,2026-03-31T19:56:06Z,Abonap,58.290000000000006,61.68
2026-03-31,2026-03-31T19:56:06Z,Bonanza Banco,59.8,61.7
2026-03-31,2026-03-31T19:56:06Z,Banreservas,59.2,61.7
2026-03-31,2026-03-31T19:56:06Z,Asociación Duarte,58.2,61.7
2026-03-31,2026-03-31T19:56:06Z,Asociación Cibao de Ahorros y Préstamos,58.8,61.8
2026-03-31,2026-03-31T19:56:06Z,Banco BHD,58.3,61.8
2026-03-31,2026-03-31T19:56:06Z,Banco Lafise,58.3,61.8
2026-03-31,2026-03-31T19:56:06Z,Asociación La Nacional de Ahorros y Préstamos,58.3,61.8
2026-03-31,2026-03-31T19:56:06Z,Asociación Popular de Ahorros y Préstamos,57.75,61.8
2026-03-31,2026-03-31T19:56:06Z,Banesco,58.3,62
