date,time,entidad,compra,venta
2026-05-21,2026-05-21T15:31:03Z,Cambio Extranjero,59.1,
2026-05-21,2026-05-21T15:31:03Z,Asociación Romana,58.6,
2026-05-21,2026-05-21T15:31:03Z,RM,59,59.5
2026-05-21,2026-05-21T15:31:03Z,Panora Exchange,58.9,59.5
2026-05-21,2026-05-21T15:31:03Z,Taveras,59,59.5
2026-05-21,2026-05-21T15:31:03Z,Moneycorps,58.9,59.7
2026-05-21,2026-05-21T15:31:03Z,Gamelin,59,59.75
2026-05-21,2026-05-21T15:31:03Z,SCT,58.9,59.8
2026-05-21,2026-05-21T15:31:03Z,Asociación Cibao de Ahorros y Préstamos,57.5,60.5
2026-05-21,2026-05-21T15:31:03Z,Bonanza Banco,58.4,60.5
2026-05-21,2026-05-21T15:31:03Z,Banreservas,57.5,60.5
2026-05-21,2026-05-21T15:31:03Z,Banco Unión,58.5,60.5
2026-05-21,2026-05-21T15:31:03Z,Banco Caribe,58,60.5
2026-05-21,2026-05-21T15:31:03Z,Motor Crédito,58.65,60.5
2026-05-21,2026-05-21T15:31:03Z,Abonap,57.49,60.58
2026-05-21,2026-05-21T15:31:03Z,Banco BHD,57.1,60.6
2026-05-21,2026-05-21T15:31:03Z,Asociación La Nacional de Ahorros y Préstamos,57.5,60.6
2026-05-21,2026-05-21T15:31:03Z,Banesco,57.8,60.6
2026-05-21,2026-05-21T15:31:03Z,Asociación Popular de Ahorros y Préstamos,57.5,60.6
2026-05-21,2026-05-21T15:31:03Z,Banco Lafise,57.3,60.8
2026-05-21,2026-05-21T15:31:03Z,Asociación Peravia de Ahorros y Préstamos,57.1,60.949999999999996
