date,time,entidad,compra,venta
2026-05-29,2026-05-29T15:36:50Z,Cambio Extranjero,58.1,
2026-05-29,2026-05-29T15:36:50Z,Asociación Romana,57.3,
2026-05-29,2026-05-29T15:36:50Z,Gamelin,58,59
2026-05-29,2026-05-29T15:36:50Z,RM,58.1,59
2026-05-29,2026-05-29T15:36:50Z,Panora Exchange,58,59.1
2026-05-29,2026-05-29T15:36:50Z,Moneycorps,58,59.2
2026-05-29,2026-05-29T15:36:50Z,SCT,58,59.3
2026-05-29,2026-05-29T15:36:50Z,Taveras,58.5,59.3
2026-05-29,2026-05-29T15:36:50Z,Asociación Cibao de Ahorros y Préstamos,56.5,59.5
2026-05-29,2026-05-29T15:36:50Z,Banco Unión,57,59.75
2026-05-29,2026-05-29T15:36:50Z,Motor Crédito,57.849999999999994,59.75
2026-05-29,2026-05-29T15:36:50Z,Abonap,56.78,59.99
2026-05-29,2026-05-29T15:36:50Z,Banco Lafise,56.75,60
2026-05-29,2026-05-29T15:36:50Z,Bonanza Banco,57.5,60
2026-05-29,2026-05-29T15:36:50Z,Banreservas,56.5,60
2026-05-29,2026-05-29T15:36:50Z,Asociación La Nacional de Ahorros y Préstamos,57,60
2026-05-29,2026-05-29T15:36:50Z,Banesco,57,60
2026-05-29,2026-05-29T15:36:50Z,Banco Caribe,57,60
2026-05-29,2026-05-29T15:36:50Z,Asociación Popular de Ahorros y Préstamos,57,60
2026-05-29,2026-05-29T15:36:50Z,Banco BHD,56.7,60.2
2026-05-29,2026-05-29T15:36:50Z,Asociación Peravia de Ahorros y Préstamos,57,60.5
