date,time,entidad,compra,venta
2026-09-15,2026-09-15T16:28:04Z,Asociación Romana,57.949999999999996,
2026-09-15,2026-09-15T16:28:04Z,Panora Exchange,58.5,59.25
2026-09-15,2026-09-15T16:28:04Z,Cambio Extranjero,58.75,59.28
2026-09-15,2026-09-15T16:28:04Z,RM,58.7,59.3
2026-09-15,2026-09-15T16:28:04Z,Moneycorps,58.7,59.349999999999994
2026-09-15,2026-09-15T16:28:04Z,Gamelin,58.5,59.349999999999994
2026-09-15,2026-09-15T16:28:04Z,SCT,58.7,59.4
2026-09-15,2026-09-15T16:28:04Z,Taveras,59,59.5
2026-09-15,2026-09-15T16:28:04Z,Bonanza Banco,58.1,59.8
2026-09-15,2026-09-15T16:28:04Z,Motor Crédito,57.9,59.8
2026-09-15,2026-09-15T16:28:04Z,Banco BHD,56,59.9
2026-09-15,2026-09-15T16:28:04Z,Asociación La Nacional de Ahorros y Préstamos,57,59.9
2026-09-15,2026-09-15T16:28:04Z,Banreservas,56.4,59.9
2026-09-15,2026-09-15T16:28:04Z,Banco Lafise,56.6,59.9
2026-09-15,2026-09-15T16:28:04Z,Asociación Cibao de Ahorros y Préstamos,57.9,59.9
2026-09-15,2026-09-15T16:28:04Z,Asociación Peravia de Ahorros y Préstamos,56.2,59.9
2026-09-15,2026-09-15T16:28:04Z,Banesco,56.5,59.9
