date,time,entidad,compra,venta
2026-09-04,2026-09-04T15:54:20Z,Cambio Extranjero,58.6,
2026-09-04,2026-09-04T15:54:20Z,Asociación Romana,57.8,
2026-09-04,2026-09-04T15:54:20Z,Moneycorps,58.6,59.3
2026-09-04,2026-09-04T15:54:20Z,Taveras,58.5,59.3
2026-09-04,2026-09-04T15:54:20Z,Panora Exchange,58.6,59.349999999999994
2026-09-04,2026-09-04T15:54:20Z,Gamelin,58.8,59.4
2026-09-04,2026-09-04T15:54:20Z,RM,58.8,59.5
2026-09-04,2026-09-04T15:54:20Z,SCT,58.8,59.7
2026-09-04,2026-09-04T15:54:20Z,Banco BHD,56,59.8
2026-09-04,2026-09-04T15:54:20Z,Bonanza Banco,58.1,59.8
2026-09-04,2026-09-04T15:54:20Z,Motor Crédito,57.9,59.8
2026-09-04,2026-09-04T15:54:20Z,Banreservas,56.4,59.9
2026-09-04,2026-09-04T15:54:20Z,Asociación La Nacional de Ahorros y Préstamos,57,59.9
2026-09-04,2026-09-04T15:54:20Z,Asociación Cibao de Ahorros y Préstamos,57.9,59.9
2026-09-04,2026-09-04T15:54:20Z,Banesco,56.5,59.9
2026-09-04,2026-09-04T15:54:20Z,Asociación Peravia de Ahorros y Préstamos,56.2,59.9
2026-09-04,2026-09-04T15:54:20Z,Banco Lafise,56.6,60
