date,time,entidad,compra,venta
2026-03-12,2026-03-12T17:00:37Z,Asociación Romana,61,
2026-03-12,2026-03-12T17:00:37Z,Asociación Peravia de Ahorros y Préstamos,59,61.5
2026-03-12,2026-03-12T17:00:37Z,Taveras,60.25,61.6
2026-03-12,2026-03-12T17:00:37Z,Motor Crédito,60.449999999999996,62.1
2026-03-12,2026-03-12T17:00:37Z,Cambio Extranjero,61,62.3
2026-03-12,2026-03-12T17:00:37Z,Panora Exchange,60.75,62.4
2026-03-12,2026-03-12T17:00:37Z,Banco Caribe,60.3,62.4
2026-03-12,2026-03-12T17:00:37Z,Banreservas,60.449999999999996,62.449999999999996
2026-03-12,2026-03-12T17:00:37Z,Banco BHD,59.8,62.5
2026-03-12,2026-03-12T17:00:37Z,Banco Unión,60.25,62.5
2026-03-12,2026-03-12T17:00:37Z,Abonap,60.37,62.720000000000006
2026-03-12,2026-03-12T17:00:37Z,Gamelin,61,62.75
2026-03-12,2026-03-12T17:00:37Z,Asociación Cibao de Ahorros y Préstamos,60.5,62.75
2026-03-12,2026-03-12T17:00:37Z,Banco Lafise,60.25,62.75
2026-03-12,2026-03-12T17:00:37Z,Bonanza Banco,61,62.75
2026-03-12,2026-03-12T17:00:37Z,Asociación Duarte,60.75,62.75
2026-03-12,2026-03-12T17:00:37Z,Asociación La Nacional de Ahorros y Préstamos,60.8,62.8
2026-03-12,2026-03-12T17:00:37Z,Moneycorps,61.5,62.8
2026-03-12,2026-03-12T17:00:37Z,Banesco,60.15,62.8
2026-03-12,2026-03-12T17:00:37Z,Asociación Popular de Ahorros y Préstamos,60,62.8
2026-03-12,2026-03-12T17:00:37Z,Capla,61,62.9
2026-03-12,2026-03-12T17:00:37Z,SCT,61,63
2026-03-12,2026-03-12T17:00:37Z,RM,61.8,63
