date,time,entidad,compra,venta
2026-04-23,2026-04-23T17:23:24Z,Asociación Romana,58.6,
2026-04-23,2026-04-23T17:23:24Z,Cambio Extranjero,59.5,60.15
2026-04-23,2026-04-23T17:23:24Z,Moneycorps,59.5,60.2
2026-04-23,2026-04-23T17:23:24Z,Panora Exchange,59.6,60.25
2026-04-23,2026-04-23T17:23:24Z,Taveras,59.5,60.3
2026-04-23,2026-04-23T17:23:24Z,RM,59.5,60.3
2026-04-23,2026-04-23T17:23:24Z,Gamelin,59.4,60.3
2026-04-23,2026-04-23T17:23:24Z,SCT,59.5,60.4
2026-04-23,2026-04-23T17:23:24Z,Bonanza Banco,59,61.2
2026-04-23,2026-04-23T17:23:24Z,Asociación Cibao de Ahorros y Préstamos,58.5,61.25
2026-04-23,2026-04-23T17:23:24Z,Motor Crédito,59.2,61.25
2026-04-23,2026-04-23T17:23:24Z,Banreservas,58.5,61.5
2026-04-23,2026-04-23T17:23:24Z,Banco Caribe,58.5,61.5
2026-04-23,2026-04-23T17:23:24Z,Asociación La Nacional de Ahorros y Préstamos,58.5,61.5
2026-04-23,2026-04-23T17:23:24Z,Banco Unión,58.5,61.5
2026-04-23,2026-04-23T17:23:24Z,Abonap,58.41,61.59
2026-04-23,2026-04-23T17:23:24Z,Banco BHD,58,61.7
2026-04-23,2026-04-23T17:23:24Z,Banco Lafise,58.2,61.7
2026-04-23,2026-04-23T17:23:24Z,Banesco,58,61.7
2026-04-23,2026-04-23T17:23:24Z,Asociación Popular de Ahorros y Préstamos,58.25,61.7
2026-04-23,2026-04-23T17:23:24Z,Asociación Peravia de Ahorros y Préstamos,58.4,61.9
