date,time,entidad,compra,venta
2026-06-26,2026-06-26T14:27:41Z,Cambio Extranjero,59,
2026-06-26,2026-06-26T14:27:41Z,Asociación Romana,57.65,
2026-06-26,2026-06-26T14:27:41Z,Moneycorps,59.25,60
2026-06-26,2026-06-26T14:27:41Z,Panora Exchange,59.5,60.1
2026-06-26,2026-06-26T14:27:41Z,Abonap,57.01,60.14
2026-06-26,2026-06-26T14:27:41Z,Gamelin,59,60.15
2026-06-26,2026-06-26T14:27:41Z,Motor Crédito,58.55,60.15
2026-06-26,2026-06-26T14:27:41Z,Banco Caribe,58.25,60.25
2026-06-26,2026-06-26T14:27:41Z,RM,59.5,60.5
2026-06-26,2026-06-26T14:27:41Z,SCT,59.5,60.5
2026-06-26,2026-06-26T14:27:41Z,Taveras,59.5,60.5
2026-06-26,2026-06-26T14:27:41Z,Bonanza Banco,58.7,60.5
2026-06-26,2026-06-26T14:27:41Z,Banreservas,57.5,60.5
2026-06-26,2026-06-26T14:27:41Z,Asociación Peravia de Ahorros y Préstamos,56.949999999999996,60.55
2026-06-26,2026-06-26T14:27:41Z,Banco Unión,58.5,60.75
2026-06-26,2026-06-26T14:27:41Z,Banco BHD,57.05,60.8
2026-06-26,2026-06-26T14:27:41Z,Banco Lafise,57.8,60.8
2026-06-26,2026-06-26T14:27:41Z,Asociación Popular de Ahorros y Préstamos,58,60.8
2026-06-26,2026-06-26T14:27:41Z,Banesco,57.5,60.849999999999994
2026-06-26,2026-06-26T14:27:41Z,Asociación Cibao de Ahorros y Préstamos,59,60.9
2026-06-26,2026-06-26T14:27:41Z,Asociación La Nacional de Ahorros y Préstamos,59,60.9
