date,time,entidad,compra,venta
2026-09-12,2026-09-12T18:11:37Z,Cambio Extranjero,58.5,
2026-09-12,2026-09-12T18:11:37Z,Asociación Romana,57.949999999999996,
2026-09-12,2026-09-12T18:11:37Z,Panora Exchange,58.9,59.4
2026-09-12,2026-09-12T18:11:37Z,Moneycorps,58.7,59.449999999999996
2026-09-12,2026-09-12T18:11:37Z,Taveras,59,59.5
2026-09-12,2026-09-12T18:11:37Z,Gamelin,58.75,59.5
2026-09-12,2026-09-12T18:11:37Z,SCT,58.8,59.5
2026-09-12,2026-09-12T18:11:37Z,RM,59,59.5
2026-09-12,2026-09-12T18:11:37Z,Bonanza Banco,58.1,59.8
2026-09-12,2026-09-12T18:11:37Z,Motor Crédito,57.9,59.8
2026-09-12,2026-09-12T18:11:37Z,Banco BHD,56,59.9
2026-09-12,2026-09-12T18:11:37Z,Banreservas,56.4,59.9
2026-09-12,2026-09-12T18:11:37Z,Asociación La Nacional de Ahorros y Préstamos,57,59.9
2026-09-12,2026-09-12T18:11:37Z,Banco Lafise,56.6,59.9
2026-09-12,2026-09-12T18:11:37Z,Asociación Cibao de Ahorros y Préstamos,57.9,59.9
2026-09-12,2026-09-12T18:11:37Z,Banesco,56.5,59.9
2026-09-12,2026-09-12T18:11:37Z,Asociación Peravia de Ahorros y Préstamos,56.2,59.9
