date,time,entidad,compra,venta
2026-03-23,2026-03-23T13:12:04Z,Capla,60.65,
2026-03-23,2026-03-23T13:12:04Z,Cambio Extranjero,60.6,
2026-03-23,2026-03-23T13:12:04Z,Asociación Romana,58.1,
2026-03-23,2026-03-23T13:12:04Z,Banco Unión,57.4,60.7
2026-03-23,2026-03-23T13:12:04Z,Asociación Peravia de Ahorros y Préstamos,58,60.9
2026-03-23,2026-03-23T13:12:04Z,RM,59.3,61
2026-03-23,2026-03-23T13:12:04Z,Gamelin,58.5,61
2026-03-23,2026-03-23T13:12:04Z,Bonanza Banco,59,61.2
2026-03-23,2026-03-23T13:12:04Z,Moneycorps,60.25,61.25
2026-03-23,2026-03-23T13:12:04Z,Banreservas,58.75,61.25
2026-03-23,2026-03-23T13:12:04Z,Banco Caribe,58.75,61.25
2026-03-23,2026-03-23T13:12:04Z,Motor Crédito,58.8,61.449999999999996
2026-03-23,2026-03-23T13:12:04Z,Asociación La Nacional de Ahorros y Préstamos,58.5,61.5
2026-03-23,2026-03-23T13:12:04Z,SCT,60,61.5
2026-03-23,2026-03-23T13:12:04Z,Panora Exchange,60.05,61.5
2026-03-23,2026-03-23T13:12:04Z,Asociación Cibao de Ahorros y Préstamos,58.75,61.5
2026-03-23,2026-03-23T13:12:04Z,Banco BHD,58.5,61.5
2026-03-23,2026-03-23T13:12:04Z,Banco Lafise,58,61.5
2026-03-23,2026-03-23T13:12:04Z,Banesco,58.5,61.5
2026-03-23,2026-03-23T13:12:04Z,Asociación Duarte,58.75,61.5
2026-03-23,2026-03-23T13:12:04Z,Asociación Popular de Ahorros y Préstamos,57.5,61.5
2026-03-23,2026-03-23T13:12:04Z,Abonap,58.5,61.51
2026-03-23,2026-03-23T13:12:04Z,Taveras,60.1,61.9
