date,time,entidad,compra,venta
2026-08-17,2026-08-17T19:29:49Z,Cambio Extranjero,58.5,
2026-08-17,2026-08-17T19:29:49Z,Asociación Romana,57.5,
2026-08-17,2026-08-17T19:29:49Z,RM,58.5,59
2026-08-17,2026-08-17T19:29:49Z,Moneycorps,58.5,59.1
2026-08-17,2026-08-17T19:29:49Z,Taveras,58.5,59.15
2026-08-17,2026-08-17T19:29:49Z,Gamelin,58.5,59.15
2026-08-17,2026-08-17T19:29:49Z,Panora Exchange,58.5,59.2
2026-08-17,2026-08-17T19:29:49Z,SCT,58.5,59.3
2026-08-17,2026-08-17T19:29:49Z,Banco Unión,57.75,59.75
2026-08-17,2026-08-17T19:29:49Z,Bonanza Banco,57.8,59.8
2026-08-17,2026-08-17T19:29:49Z,Motor Crédito,57.9,59.8
2026-08-17,2026-08-17T19:29:49Z,Banco BHD,56.1,59.9
2026-08-17,2026-08-17T19:29:49Z,Banreservas,56.4,59.9
2026-08-17,2026-08-17T19:29:49Z,Banco Lafise,56.6,59.9
2026-08-17,2026-08-17T19:29:49Z,Banesco,56.5,59.9
2026-08-17,2026-08-17T19:29:49Z,Asociación Cibao de Ahorros y Préstamos,57.5,59.9
2026-08-17,2026-08-17T19:29:49Z,Asociación La Nacional de Ahorros y Préstamos,57.5,59.9
