date,time,entidad,compra,venta
2026-09-07,2026-09-07T21:56:48Z,Cambio Extranjero,58.4,
2026-09-07,2026-09-07T21:56:48Z,Asociación Romana,57.9,
2026-09-07,2026-09-07T21:56:48Z,Moneycorps,58.5,59.15
2026-09-07,2026-09-07T21:56:48Z,Taveras,58.5,59.15
2026-09-07,2026-09-07T21:56:48Z,Panora Exchange,58.5,59.15
2026-09-07,2026-09-07T21:56:48Z,RM,58.7,59.2
2026-09-07,2026-09-07T21:56:48Z,Gamelin,58.5,59.3
2026-09-07,2026-09-07T21:56:48Z,SCT,58.5,59.4
2026-09-07,2026-09-07T21:56:48Z,Banco BHD,56,59.8
2026-09-07,2026-09-07T21:56:48Z,Bonanza Banco,58.1,59.8
2026-09-07,2026-09-07T21:56:48Z,Motor Crédito,57.9,59.8
2026-09-07,2026-09-07T21:56:48Z,Banreservas,56.4,59.9
2026-09-07,2026-09-07T21:56:48Z,Asociación La Nacional de Ahorros y Préstamos,57,59.9
2026-09-07,2026-09-07T21:56:48Z,Asociación Cibao de Ahorros y Préstamos,57.9,59.9
2026-09-07,2026-09-07T21:56:48Z,Banesco,56.5,59.9
2026-09-07,2026-09-07T21:56:48Z,Asociación Peravia de Ahorros y Préstamos,56.2,59.9
2026-09-07,2026-09-07T21:56:48Z,Banco Lafise,56.6,60
