date,time,entidad,compra,venta
2026-04-20,2026-04-20T20:00:34Z,Asociación Romana,59.1,
2026-04-20,2026-04-20T20:00:34Z,RM,59.5,60.3
2026-04-20,2026-04-20T20:00:34Z,Cambio Extranjero,59.5,60.3
2026-04-20,2026-04-20T20:00:34Z,Panora Exchange,59.4,60.4
2026-04-20,2026-04-20T20:00:34Z,SCT,59.4,60.4
2026-04-20,2026-04-20T20:00:34Z,Moneycorps,59.75,60.5
2026-04-20,2026-04-20T20:00:34Z,Gamelin,59.4,60.5
2026-04-20,2026-04-20T20:00:34Z,Taveras,60.3,60.9
2026-04-20,2026-04-20T20:00:34Z,Bonanza Banco,59.2,61.2
2026-04-20,2026-04-20T20:00:34Z,Asociación Cibao de Ahorros y Préstamos,58.5,61.25
2026-04-20,2026-04-20T20:00:34Z,Motor Crédito,59.2,61.25
2026-04-20,2026-04-20T20:00:34Z,Banco Unión,58.5,61.5
2026-04-20,2026-04-20T20:00:34Z,Banreservas,58.5,61.5
2026-04-20,2026-04-20T20:00:34Z,Banco Caribe,58.5,61.5
2026-04-20,2026-04-20T20:00:34Z,Abonap,58.6,61.71
2026-04-20,2026-04-20T20:00:34Z,Asociación La Nacional de Ahorros y Préstamos,58.3,61.8
2026-04-20,2026-04-20T20:00:34Z,Banco BHD,58.4,61.9
2026-04-20,2026-04-20T20:00:34Z,Banco Lafise,58.4,61.9
2026-04-20,2026-04-20T20:00:34Z,Banesco,58.3,61.9
2026-04-20,2026-04-20T20:00:34Z,Asociación Peravia de Ahorros y Préstamos,58.4,61.9
2026-04-20,2026-04-20T20:00:34Z,Asociación Popular de Ahorros y Préstamos,58.5,61.9
