date,time,entidad,compra,venta
2026-05-01,2026-05-01T13:22:14Z,Asociación Romana,58.5,
2026-05-01,2026-05-01T13:22:14Z,Moneycorps,59.3,60
2026-05-01,2026-05-01T13:22:14Z,Taveras,59.25,60
2026-05-01,2026-05-01T13:22:14Z,Cambio Extranjero,59.25,60
2026-05-01,2026-05-01T13:22:14Z,Panora Exchange,59.2,60
2026-05-01,2026-05-01T13:22:14Z,Gamelin,59.3,60.2
2026-05-01,2026-05-01T13:22:14Z,SCT,59.2,60.3
2026-05-01,2026-05-01T13:22:14Z,RM,59.6,60.5
2026-05-01,2026-05-01T13:22:14Z,Motor Crédito,58.65,60.5
2026-05-01,2026-05-01T13:22:14Z,Bonanza Banco,59,61
2026-05-01,2026-05-01T13:22:14Z,Banreservas,58,61
2026-05-01,2026-05-01T13:22:14Z,Asociación Peravia de Ahorros y Préstamos,58,61.2
2026-05-01,2026-05-01T13:22:14Z,Abonap,57.93,61.24
2026-05-01,2026-05-01T13:22:14Z,Banco Unión,58.5,61.25
2026-05-01,2026-05-01T13:22:14Z,Banco Caribe,58.5,61.25
2026-05-01,2026-05-01T13:22:14Z,Banco Lafise,57.9,61.4
2026-05-01,2026-05-01T13:22:14Z,Asociación Cibao de Ahorros y Préstamos,58.5,61.4
2026-05-01,2026-05-01T13:22:14Z,Banco BHD,57.7,61.4
2026-05-01,2026-05-01T13:22:14Z,Asociación La Nacional de Ahorros y Préstamos,58,61.4
2026-05-01,2026-05-01T13:22:14Z,Banesco,58,61.4
2026-05-01,2026-05-01T13:22:14Z,Asociación Popular de Ahorros y Préstamos,57.75,61.4
