date,time,entidad,compra,venta
2026-04-24,2026-04-24T17:00:48Z,Asociación Romana,58.6,
2026-04-24,2026-04-24T17:00:48Z,Cambio Extranjero,59.1,59.8
2026-04-24,2026-04-24T17:00:48Z,RM,59,59.849999999999994
2026-04-24,2026-04-24T17:00:48Z,Moneycorps,59.1,59.9
2026-04-24,2026-04-24T17:00:48Z,Gamelin,59,59.9
2026-04-24,2026-04-24T17:00:48Z,Panora Exchange,58.75,60
2026-04-24,2026-04-24T17:00:48Z,Taveras,59.5,60.3
2026-04-24,2026-04-24T17:00:48Z,SCT,59.3,60.3
2026-04-24,2026-04-24T17:00:48Z,Motor Crédito,58.65,60.5
2026-04-24,2026-04-24T17:00:48Z,Asociación La Nacional de Ahorros y Préstamos,58,61
2026-04-24,2026-04-24T17:00:48Z,Asociación Cibao de Ahorros y Préstamos,58,61
2026-04-24,2026-04-24T17:00:48Z,Bonanza Banco,58.5,61
2026-04-24,2026-04-24T17:00:48Z,Banreservas,58,61
2026-04-24,2026-04-24T17:00:48Z,Banco Caribe,58.5,61.25
2026-04-24,2026-04-24T17:00:48Z,Banco BHD,57.7,61.4
2026-04-24,2026-04-24T17:00:48Z,Asociación Popular de Ahorros y Préstamos,57.75,61.4
2026-04-24,2026-04-24T17:00:48Z,Banco Unión,58.5,61.5
2026-04-24,2026-04-24T17:00:48Z,Abonap,58.41,61.59
2026-04-24,2026-04-24T17:00:48Z,Banco Lafise,58.2,61.7
2026-04-24,2026-04-24T17:00:48Z,Banesco,58,61.7
2026-04-24,2026-04-24T17:00:48Z,Asociación Peravia de Ahorros y Préstamos,58.4,61.9
