date,time,entidad,compra,venta
2026-09-08,2026-09-08T16:09:58Z,Cambio Extranjero,58.3,
2026-09-08,2026-09-08T16:09:58Z,Asociación Romana,57.9,
2026-09-08,2026-09-08T16:09:58Z,Panora Exchange,58.5,59
2026-09-08,2026-09-08T16:09:58Z,RM,58.7,59.1
2026-09-08,2026-09-08T16:09:58Z,Moneycorps,58.5,59.15
2026-09-08,2026-09-08T16:09:58Z,Taveras,58.5,59.15
2026-09-08,2026-09-08T16:09:58Z,SCT,58.5,59.2
2026-09-08,2026-09-08T16:09:58Z,Gamelin,58.5,59.3
2026-09-08,2026-09-08T16:09:58Z,Banco BHD,56,59.8
2026-09-08,2026-09-08T16:09:58Z,Bonanza Banco,58.1,59.8
2026-09-08,2026-09-08T16:09:58Z,Motor Crédito,57.9,59.8
2026-09-08,2026-09-08T16:09:58Z,Banreservas,56.4,59.9
2026-09-08,2026-09-08T16:09:58Z,Asociación La Nacional de Ahorros y Préstamos,57,59.9
2026-09-08,2026-09-08T16:09:58Z,Asociación Cibao de Ahorros y Préstamos,57.9,59.9
2026-09-08,2026-09-08T16:09:58Z,Banesco,56.5,59.9
2026-09-08,2026-09-08T16:09:58Z,Asociación Peravia de Ahorros y Préstamos,56.2,59.9
2026-09-08,2026-09-08T16:09:58Z,Banco Lafise,56.6,60
