date,time,entidad,compra,venta
2026-03-26,2026-03-26T17:05:27Z,Asociación Romana,58,
2026-03-26,2026-03-26T17:05:27Z,Moneycorps,59.25,60.5
2026-03-26,2026-03-26T17:05:27Z,Cambio Extranjero,59.5,60.7
2026-03-26,2026-03-26T17:05:27Z,Banreservas,58.3,60.8
2026-03-26,2026-03-26T17:05:27Z,Gamelin,58.6,60.9
2026-03-26,2026-03-26T17:05:27Z,Capla,59.4,61
2026-03-26,2026-03-26T17:05:27Z,Panora Exchange,59.25,61
2026-03-26,2026-03-26T17:05:27Z,SCT,59.1,61
2026-03-26,2026-03-26T17:05:27Z,Asociación Cibao de Ahorros y Préstamos,57.5,61
2026-03-26,2026-03-26T17:05:27Z,Asociación Duarte,57.5,61
2026-03-26,2026-03-26T17:05:27Z,Banco Caribe,58.25,61
2026-03-26,2026-03-26T17:05:27Z,Asociación La Nacional de Ahorros y Préstamos,57.5,61
2026-03-26,2026-03-26T17:05:27Z,Motor Crédito,58.6,61
2026-03-26,2026-03-26T17:05:27Z,Abonap,57.660000000000004,61.04
2026-03-26,2026-03-26T17:05:27Z,RM,59.5,61.2
2026-03-26,2026-03-26T17:05:27Z,Banco BHD,57.75,61.25
2026-03-26,2026-03-26T17:05:27Z,Banco Unión,58.5,61.25
2026-03-26,2026-03-26T17:05:27Z,Banesco,57.7,61.25
2026-03-26,2026-03-26T17:05:27Z,Asociación Peravia de Ahorros y Préstamos,57.5,61.25
2026-03-26,2026-03-26T17:05:27Z,Asociación Popular de Ahorros y Préstamos,57,61.25
2026-03-26,2026-03-26T17:05:27Z,Banco Lafise,57.849999999999994,61.349999999999994
2026-03-26,2026-03-26T17:05:27Z,Bonanza Banco,58,61.349999999999994
2026-03-26,2026-03-26T17:05:27Z,Taveras,60.1,61.9
