date,time,entidad,compra,venta
2026-04-19,2026-04-19T16:43:35Z,Asociación Romana,59.1,
2026-04-19,2026-04-19T16:43:35Z,Panora Exchange,59.55,60.5
2026-04-19,2026-04-19T16:43:35Z,Moneycorps,59.75,60.6
2026-04-19,2026-04-19T16:43:35Z,Cambio Extranjero,59.8,60.6
2026-04-19,2026-04-19T16:43:35Z,SCT,59.8,60.7
2026-04-19,2026-04-19T16:43:35Z,RM,60.25,60.8
2026-04-19,2026-04-19T16:43:35Z,Gamelin,59.9,60.9
2026-04-19,2026-04-19T16:43:35Z,Taveras,60.3,60.9
2026-04-19,2026-04-19T16:43:35Z,Bonanza Banco,59.2,61.2
2026-04-19,2026-04-19T16:43:35Z,Motor Crédito,59.2,61.25
2026-04-19,2026-04-19T16:43:35Z,Asociación Cibao de Ahorros y Préstamos,59,61.5
2026-04-19,2026-04-19T16:43:35Z,Banco Unión,58.5,61.5
2026-04-19,2026-04-19T16:43:35Z,Banreservas,58.5,61.5
2026-04-19,2026-04-19T16:43:35Z,Banco Caribe,59,61.5
2026-04-19,2026-04-19T16:43:35Z,Abonap,58.57,61.74
2026-04-19,2026-04-19T16:43:35Z,Asociación La Nacional de Ahorros y Préstamos,58.3,61.8
2026-04-19,2026-04-19T16:43:35Z,Banco BHD,58.4,61.9
2026-04-19,2026-04-19T16:43:35Z,Banco Lafise,58.4,61.9
2026-04-19,2026-04-19T16:43:35Z,Banesco,58.3,61.9
2026-04-19,2026-04-19T16:43:35Z,Asociación Peravia de Ahorros y Préstamos,58.4,61.9
2026-04-19,2026-04-19T16:43:35Z,Asociación Popular de Ahorros y Préstamos,58.5,61.9
