date,time,entidad,compra,venta
2026-06-16,2026-06-16T21:43:13Z,Cambio Extranjero,58.3,
2026-06-16,2026-06-16T21:43:13Z,Asociación Romana,57.65,
2026-06-16,2026-06-16T21:43:13Z,Moneycorps,58.3,59.1
2026-06-16,2026-06-16T21:43:13Z,Taveras,58.5,59.2
2026-06-16,2026-06-16T21:43:13Z,Panora Exchange,58.4,59.2
2026-06-16,2026-06-16T21:43:13Z,RM,58.6,59.3
2026-06-16,2026-06-16T21:43:13Z,SCT,58.4,59.4
2026-06-16,2026-06-16T21:43:13Z,Gamelin,58.5,59.4
2026-06-16,2026-06-16T21:43:13Z,Banreservas,56.9,59.9
2026-06-16,2026-06-16T21:43:13Z,Motor Crédito,58.25,59.9
2026-06-16,2026-06-16T21:43:13Z,Asociación Cibao de Ahorros y Préstamos,57,60
2026-06-16,2026-06-16T21:43:13Z,Banco BHD,56.25,60
2026-06-16,2026-06-16T21:43:13Z,Bonanza Banco,58,60
2026-06-16,2026-06-16T21:43:13Z,Banco Lafise,56.5,60
2026-06-16,2026-06-16T21:43:13Z,Banco Unión,58,60
2026-06-16,2026-06-16T21:43:13Z,Banesco,57,60
2026-06-16,2026-06-16T21:43:13Z,Banco Caribe,58,60
2026-06-16,2026-06-16T21:43:13Z,Asociación La Nacional de Ahorros y Préstamos,57,60
2026-06-16,2026-06-16T21:43:13Z,Asociación Popular de Ahorros y Préstamos,57,60
2026-06-16,2026-06-16T21:43:13Z,Abonap,56.92,60.05
2026-06-16,2026-06-16T21:43:13Z,Asociación Peravia de Ahorros y Préstamos,56.949999999999996,60.55
