date,time,entidad,compra,venta
2026-05-28,2026-05-28T21:10:21Z,Cambio Extranjero,58.1,
2026-05-28,2026-05-28T21:10:21Z,Asociación Romana,57.3,
2026-05-28,2026-05-28T21:10:21Z,RM,58.1,59
2026-05-28,2026-05-28T21:10:21Z,Gamelin,57.8,59
2026-05-28,2026-05-28T21:10:21Z,Moneycorps,58,59.2
2026-05-28,2026-05-28T21:10:21Z,Panora Exchange,57.8,59.2
2026-05-28,2026-05-28T21:10:21Z,SCT,58,59.3
2026-05-28,2026-05-28T21:10:21Z,Taveras,58.5,59.3
2026-05-28,2026-05-28T21:10:21Z,Asociación Cibao de Ahorros y Préstamos,56.5,59.5
2026-05-28,2026-05-28T21:10:21Z,Motor Crédito,57.849999999999994,59.75
2026-05-28,2026-05-28T21:10:21Z,Banco Lafise,56.5,60
2026-05-28,2026-05-28T21:10:21Z,Bonanza Banco,57.5,60
2026-05-28,2026-05-28T21:10:21Z,Banreservas,57,60
2026-05-28,2026-05-28T21:10:21Z,Banco Unión,57.5,60
2026-05-28,2026-05-28T21:10:21Z,Asociación La Nacional de Ahorros y Préstamos,57,60
2026-05-28,2026-05-28T21:10:21Z,Banesco,57,60
2026-05-28,2026-05-28T21:10:21Z,Banco Caribe,57,60
2026-05-28,2026-05-28T21:10:21Z,Asociación Popular de Ahorros y Préstamos,57,60
2026-05-28,2026-05-28T21:10:21Z,Abonap,56.78,60.05
2026-05-28,2026-05-28T21:10:21Z,Banco BHD,56.7,60.2
2026-05-28,2026-05-28T21:10:21Z,Asociación Peravia de Ahorros y Préstamos,57,60.5
