date,time,entidad,compra,venta
2026-04-27,2026-04-27T17:24:56Z,Asociación Romana,58.2,
2026-04-27,2026-04-27T17:24:56Z,Moneycorps,59,59.75
2026-04-27,2026-04-27T17:24:56Z,Cambio Extranjero,59.1,59.75
2026-04-27,2026-04-27T17:24:56Z,Taveras,59.1,59.75
2026-04-27,2026-04-27T17:24:56Z,RM,59,59.849999999999994
2026-04-27,2026-04-27T17:24:56Z,Panora Exchange,59.1,60
2026-04-27,2026-04-27T17:24:56Z,Gamelin,59.3,60
2026-04-27,2026-04-27T17:24:56Z,SCT,59.2,60.3
2026-04-27,2026-04-27T17:24:56Z,Motor Crédito,58.65,60.5
2026-04-27,2026-04-27T17:24:56Z,Asociación Cibao de Ahorros y Préstamos,58,61
2026-04-27,2026-04-27T17:24:56Z,Bonanza Banco,58.5,61
2026-04-27,2026-04-27T17:24:56Z,Banreservas,58,61
2026-04-27,2026-04-27T17:24:56Z,Asociación La Nacional de Ahorros y Préstamos,58,61
2026-04-27,2026-04-27T17:24:56Z,Banco Caribe,58.5,61.25
2026-04-27,2026-04-27T17:24:56Z,Abonap,57.97,61.28
2026-04-27,2026-04-27T17:24:56Z,Banco BHD,57.7,61.4
2026-04-27,2026-04-27T17:24:56Z,Banesco,58,61.4
2026-04-27,2026-04-27T17:24:56Z,Asociación Popular de Ahorros y Préstamos,57.75,61.4
2026-04-27,2026-04-27T17:24:56Z,Banco Unión,58.5,61.5
2026-04-27,2026-04-27T17:24:56Z,Banco Lafise,58.2,61.7
2026-04-27,2026-04-27T17:24:56Z,Asociación Peravia de Ahorros y Préstamos,58.4,61.9
