date,time,entidad,compra,venta
2026-07-26,2026-07-26T17:03:28Z,Cambio Extranjero,58,
2026-07-26,2026-07-26T17:03:28Z,Asociación Romana,57.3,
2026-07-26,2026-07-26T17:03:28Z,Moneycorps,57.8,58.6
2026-07-26,2026-07-26T17:03:28Z,Taveras,57.7,58.6
2026-07-26,2026-07-26T17:03:28Z,Panora Exchange,58,58.6
2026-07-26,2026-07-26T17:03:28Z,SCT,58,58.7
2026-07-26,2026-07-26T17:03:28Z,RM,58.3,58.7
2026-07-26,2026-07-26T17:03:28Z,Gamelin,58,58.8
2026-07-26,2026-07-26T17:03:28Z,Banco Unión,57.7,59.5
2026-07-26,2026-07-26T17:03:28Z,Motor Crédito,57.8,59.5
2026-07-26,2026-07-26T17:03:28Z,Banco BHD,55.849999999999994,59.8
2026-07-26,2026-07-26T17:03:28Z,Asociación Cibao de Ahorros y Préstamos,56.5,59.8
2026-07-26,2026-07-26T17:03:28Z,Bonanza Banco,57.8,59.8
2026-07-26,2026-07-26T17:03:28Z,Asociación Popular de Ahorros y Préstamos,56.6,60
2026-07-26,2026-07-26T17:03:28Z,Banreservas,56.5,60
2026-07-26,2026-07-26T17:03:28Z,Banco Lafise,56.7,60
2026-07-26,2026-07-26T17:03:28Z,Banesco,56.8,60
2026-07-26,2026-07-26T17:03:28Z,Asociación La Nacional de Ahorros y Préstamos,56.6,60
2026-07-26,2026-07-26T17:03:28Z,Asociación Peravia de Ahorros y Préstamos,56.1,60.25
