date,time,entidad,compra,venta
2026-04-03,2026-04-03T19:40:17Z,Asociación Romana,59.6,
2026-04-03,2026-04-03T19:40:17Z,Cambio Extranjero,60.5,61.1
2026-04-03,2026-04-03T19:40:17Z,Moneycorps,60,61.15
2026-04-03,2026-04-03T19:40:17Z,Gamelin,60,61.2
2026-04-03,2026-04-03T19:40:17Z,Taveras,60.5,61.25
2026-04-03,2026-04-03T19:40:17Z,Panora Exchange,60.4,61.5
2026-04-03,2026-04-03T19:40:17Z,SCT,60.4,61.5
2026-04-03,2026-04-03T19:40:17Z,RM,60.3,61.5
2026-04-03,2026-04-03T19:40:17Z,Asociación Peravia de Ahorros y Préstamos,58.1,61.5
2026-04-03,2026-04-03T19:40:17Z,Motor Crédito,59.2,61.5
2026-04-03,2026-04-03T19:40:17Z,Bonanza Banco,59.8,61.7
2026-04-03,2026-04-03T19:40:17Z,Banco Caribe,59.2,61.7
2026-04-03,2026-04-03T19:40:17Z,Abonap,58.49,61.760000000000005
2026-04-03,2026-04-03T19:40:17Z,Banco Unión,59,61.8
2026-04-03,2026-04-03T19:40:17Z,Asociación La Nacional de Ahorros y Préstamos,58.3,61.8
2026-04-03,2026-04-03T19:40:17Z,Banreservas,59.349999999999994,61.849999999999994
2026-04-03,2026-04-03T19:40:17Z,Asociación Cibao de Ahorros y Préstamos,58.9,61.9
2026-04-03,2026-04-03T19:40:17Z,Banco BHD,58.4,61.9
2026-04-03,2026-04-03T19:40:17Z,Banco Lafise,58.4,61.9
2026-04-03,2026-04-03T19:40:17Z,Asociación Duarte,58.9,61.9
2026-04-03,2026-04-03T19:40:17Z,Asociación Popular de Ahorros y Préstamos,58.1,61.9
2026-04-03,2026-04-03T19:40:17Z,Banesco,58.3,62
