date,time,entidad,compra,venta
2026-06-17,2026-06-17T18:45:07Z,Cambio Extranjero,58.1,
2026-06-17,2026-06-17T18:45:07Z,Asociación Romana,57.65,
2026-06-17,2026-06-17T18:45:07Z,Panora Exchange,58.2,59
2026-06-17,2026-06-17T18:45:07Z,RM,58.4,59
2026-06-17,2026-06-17T18:45:07Z,Moneycorps,58.3,59.1
2026-06-17,2026-06-17T18:45:07Z,Gamelin,58.3,59.2
2026-06-17,2026-06-17T18:45:07Z,Taveras,58.5,59.2
2026-06-17,2026-06-17T18:45:07Z,SCT,58.4,59.3
2026-06-17,2026-06-17T18:45:07Z,Banreservas,56.9,59.9
2026-06-17,2026-06-17T18:45:07Z,Motor Crédito,58.25,59.9
2026-06-17,2026-06-17T18:45:07Z,Asociación Cibao de Ahorros y Préstamos,57,60
2026-06-17,2026-06-17T18:45:07Z,Banco BHD,56.25,60
2026-06-17,2026-06-17T18:45:07Z,Banco Lafise,56.5,60
2026-06-17,2026-06-17T18:45:07Z,Bonanza Banco,58,60
2026-06-17,2026-06-17T18:45:07Z,Banco Unión,58,60
2026-06-17,2026-06-17T18:45:07Z,Banesco,57,60
2026-06-17,2026-06-17T18:45:07Z,Asociación La Nacional de Ahorros y Préstamos,57,60
2026-06-17,2026-06-17T18:45:07Z,Banco Caribe,58,60
2026-06-17,2026-06-17T18:45:07Z,Asociación Popular de Ahorros y Préstamos,57,60
2026-06-17,2026-06-17T18:45:07Z,Abonap,56.92,60.05
2026-06-17,2026-06-17T18:45:07Z,Asociación Peravia de Ahorros y Préstamos,56.949999999999996,60.55
