date,bank,tipo,buy,sell
2026-06-23,Scotiabank,Dólar (US) Canales Digitales*,56.25,60
2026-06-23,Scotiabank,Dólar (US) Sucursales,56.25,60
2026-06-23,Banreservas,,56.9,59.9
2026-06-23,Banco Popular,,56.75,60.5
2026-06-23,BHD,,56.5,60.25
2026-06-23,Banco Caribe,,57,60
2026-06-23,BDI,,58,60.25
2026-06-23,Vimenca,,58,60.25
2026-06-23,Banesco,,57,60
2026-06-23,Ademi,,57,59.849999999999994
2026-06-23,Quezada,,58.3,59.8
2026-06-23,Lafise,,0,0
