date,bank,tipo,buy,sell
2026-08-21,Scotiabank,Dólar (US) Canales Digitales*,56.3,60.1
2026-08-21,Scotiabank,Dólar (US) Sucursales,56.3,60.1
2026-08-21,Banreservas,,56.4,59.9
2026-08-21,Banco Popular,,55.9,59.9
2026-08-21,BHD,,56,59.8
2026-08-21,Banco Caribe,,56.7,59.5
2026-08-21,BDI,,57.5,59.8
2026-08-21,Vimenca,,57.9,59.9
2026-08-21,Banesco,,56.5,59.9
2026-08-21,Ademi,,57.75,59.9
2026-08-21,Quezada,,58,58.949999999999996
2026-08-21,Promerica,,56.1,59.9
