date,bank,tipo,buy,sell
2026-08-26,Scotiabank,Dólar (US) Canales Digitales*,56.1,59.9
2026-08-26,Scotiabank,Dólar (US) Sucursales,56.1,59.9
2026-08-26,Banreservas,,56.4,59.9
2026-08-26,Banco Popular,,55.9,59.9
2026-08-26,BHD,,56,59.8
2026-08-26,Banco Caribe,,56.7,59.5
2026-08-26,BDI,,57.25,59.5
2026-08-26,Vimenca,,57.7,59.8
2026-08-26,Banesco,,56.5,59.9
2026-08-26,Ademi,,57.5,59.7
2026-08-26,Quezada,,57.9,58.949999999999996
2026-08-26,Promerica,,56.1,59.9
