date,bank,tipo,buy,sell
2026-09-20,Scotiabank,Dólar (US) Canales Digitales*,56.1,60
2026-09-20,Scotiabank,Dólar (US) Sucursales,56.1,60
2026-09-20,Banreservas,,56.4,59.9
2026-09-20,Banco Popular,,56.05,60.05
2026-09-20,BHD,,56.1,60
2026-09-20,Banco Caribe,,57.5,59.8
2026-09-20,BDI,,58.25,60.05
2026-09-20,Vimenca,,58,60
2026-09-20,Banesco,,57,60.05
2026-09-20,Ademi,,57.9,59.9
2026-09-20,Quezada,,58.6,59.75
2026-09-20,Promerica,,56.25,60.05
