date,bank,tipo,buy,sell
2026-05-13,Scotiabank,Dólar (US) Canales Digitales*,57.3,61
2026-05-13,Scotiabank,Dólar (US) Sucursales,57.3,61
2026-05-13,Banreservas,,57.8,60.8
2026-05-13,Banco Popular,,57.1,61.05
2026-05-13,BHD,,57.1,60.8
2026-05-13,Banco Caribe,,58,60.8
2026-05-13,BDI,,58.5,61.25
2026-05-13,Vimenca,,58.5,61
2026-05-13,Banesco,,58,61
2026-05-13,Ademi,,58.25,61
2026-05-13,Quezada,,59,60.25
2026-05-13,Lafise,,57.5,61
2026-05-13,Promerica,,57.7,61
