date,bank,tipo,buy,sell
2026-09-21,Scotiabank,Dólar (US) Canales Digitales*,56.1,60
2026-09-21,Scotiabank,Dólar (US) Sucursales,56.1,60
2026-09-21,Banreservas,,56.5,60
2026-09-21,Banco Popular,,56.05,60.05
2026-09-21,BHD,,56.1,60
2026-09-21,Banco Caribe,,57.5,59.9
2026-09-21,BDI,,58.25,60.05
2026-09-21,Vimenca,,58,60
2026-09-21,Banesco,,57,60.05
2026-09-21,Ademi,,57.9,59.9
2026-09-21,Quezada,,58.6,59.75
2026-09-21,Promerica,,56.25,60.05
