date,bank,tipo,buy,sell
2026-06-17,Scotiabank,Dólar (US) Canales Digitales*,56.5,60
2026-06-17,Scotiabank,Dólar (US) Sucursales,56.5,60
2026-06-17,Banreservas,,56.9,59.9
2026-06-17,Banco Popular,,56.25,60.5
2026-06-17,BHD,,56.25,60
2026-06-17,Banco Caribe,,58,60
2026-06-17,BDI,,57.5,60
2026-06-17,Vimenca,,57.5,60
2026-06-17,Banesco,,57,60
2026-06-17,Ademi,,57.3,60.2
2026-06-17,Quezada,,58.1,59.5
2026-06-17,Lafise,,56.5,60
2026-06-17,Promerica,,56.6,60
