date,bank,tipo,buy,sell
2026-06-19,Scotiabank,Dólar (US) Canales Digitales*,56.25,60
2026-06-19,Scotiabank,Dólar (US) Sucursales,56.25,60
2026-06-19,Banreservas,,56.9,59.9
2026-06-19,Banco Popular,,56.75,60.5
2026-06-19,BHD,,56.15,59.9
2026-06-19,Banco Caribe,,57,60
2026-06-19,BDI,,57.5,60
2026-06-19,Vimenca,,57,60
2026-06-19,Banesco,,57,60
2026-06-19,Ademi,,57,59.849999999999994
2026-06-19,Quezada,,58,59.2
2026-06-19,Lafise,,56.5,60
2026-06-19,Promerica,,56.5,59.9
