date,bank,tipo,buy,sell
2026-06-08,Scotiabank,Dólar (US) Canales Digitales*,56.5,60
2026-06-08,Scotiabank,Dólar (US) Sucursales,56.5,60
2026-06-08,Banreservas,,56.5,60
2026-06-08,Banco Popular,,56.75,60.5
2026-06-08,BHD,,56.7,60.2
2026-06-08,Banco Caribe,,57,60
2026-06-08,BDI,,57.25,60
2026-06-08,Vimenca,,0,0
2026-06-08,Banesco,,57,60
2026-06-08,Ademi,,57,60
2026-06-08,Quezada,,58.1,59.25
2026-06-08,Lafise,,56.5,60
2026-06-08,Promerica,,56.7,60.2
