date,bank,tipo,buy,sell
2026-04-19,Scotiabank,Dólar (US) Canales Digitales*,58.25,61.95
2026-04-19,Scotiabank,Dólar (US) Sucursales,58.25,61.95
2026-04-19,Banreservas,,58.5,61.5
2026-04-19,Banco Popular,,58,61.95
2026-04-19,BHD,,58.4,61.9
2026-04-19,Banco Caribe,,59,61.5
2026-04-19,BDI,,58.5,61.5
2026-04-19,Vimenca,,59,61.5
2026-04-19,Banesco,,58.3,61.9
2026-04-19,Ademi,,59.3,61.9
2026-04-19,Quezada,,59.25,60.75
2026-04-19,Lafise,,58.4,61.9
2026-04-19,Promerica,,58.4,61.9
